ID#,Balance,Qual_miles,cc1_miles,cc2_miles,cc3_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll,Award?
3354,14072,0,3,1,1,20700,16,0,0,1949,1
3379,19839,0,4,1,1,36375,15,0,0,1535,1
3398,34412,0,3,1,1,14734,13,0,0,1524,1
3419,25090,0,4,1,1,25860,9,0,0,1786,1
3447,36829,0,4,1,1,42497,19,1001,1,1015,1
3470,69647,0,4,1,1,45175,20,2250,3,854,1
3485,12088,0,4,1,1,27292,17,100,1,1298,1
3530,22289,0,3,1,1,18105,34,189,1,1501,1
3590,54264,0,3,1,1,15178,17,0,0,1397,1
3635,23704,0,3,1,1,14935,14,0,0,868,1
3640,141554,0,4,1,1,41685,15,1000,2,1139,1
3647,33413,0,3,1,1,31605,8,0,0,647,1
3711,5269,0,3,1,1,22697,13,0,0,604,1
3771,27488,0,3,1,1,23927,21,0,0,2273,1
3784,78231,0,3,1,1,19182,13,0,0,3102,1
3792,35766,0,4,1,1,49702,20,784,1,3503,1
3798,10635,0,4,1,1,45212,20,0,0,2131,1
3800,46269,0,3,1,1,20594,14,0,0,3487,1
3806,14791,0,3,1,1,23956,26,300,2,2689,1
3815,70614,0,4,1,1,32417,18,0,0,3519,1
3819,72309,0,4,1,1,41949,20,289,2,1735,1
3823,72019,0,3,1,1,20430,8,0,0,1789,1
3839,7535,0,3,1,1,18487,20,0,0,1678,1
3842,20971,1490,4,1,1,43527,34,0,0,1695,1
3853,25992,0,3,1,1,24333,10,0,0,1678,1
3885,33245,0,3,1,1,31390,17,0,0,1628,1
3894,56289,0,3,1,1,24051,15,0,0,1628,1
3900,63162,0,3,1,1,27564,8,0,0,1600,1
3904,32424,0,4,1,1,39635,16,0,0,1584,1
3925,13004,1000,1,1,1,13890,39,0,0,1572,1
3931,57642,0,4,1,1,52176,15,0,0,1564,1
3936,12966,0,3,1,1,15021,16,886,3,1553,1
3953,40424,0,4,1,1,44110,26,343,3,1523,1
3954,49519,0,3,1,1,25762,18,0,0,1522,1
3977,33972,0,3,1,1,21029,29,0,0,1467,1
3996,72297,0,3,1,1,16241,16,0,0,1587,1
4001,10071,0,2,1,1,27701,16,0,0,1421,1
4002,57793,0,3,1,1,20959,15,1198,3,1424,1
4019,73597,0,3,1,1,25447,8,0,0,1402,1
